	Game_id	Person_id	PSc	PAg	Possessions	ORTG	DRTG
501	27caeb326b241334bfb308787974f959	0b978fcfa7f2ec839c563a755e345ff8	39	38	44	0.8863636363636364	0.8636363636363636
502	27caeb326b241334bfb308787974f959	71646c64f62c2748740c45b469e0d611	76	87	111	0.6846846846846847	0.7837837837837838
503	27caeb326b241334bfb308787974f959	bfef77a3e57907855444410d490e7bfd	0	0	0		
504	27caeb326b241334bfb308787974f959	758bfe4f98e1d0fc26ef37ef7f9688e4	11	14	12	0.9166666666666666	1.1666666666666667
505	27caeb326b241334bfb308787974f959	cf76849b2d40cd089fa8fe823846b717	32	44	45	0.7111111111111111	0.9777777777777777
506	27caeb326b241334bfb308787974f959	2ffe19dc39838eaa55a52d7b2fbd687c	78	87	122	0.639344262295082	0.7131147540983607
507	27caeb326b241334bfb308787974f959	1a6703883f8f47bb4daf09c03be3bda2	87	80	123	0.7073170731707317	0.6504065040650406
508	27caeb326b241334bfb308787974f959	31598ba01a3fff03ed0a87d7dea11dfe	104	91	136	0.7647058823529411	0.6691176470588235
509	27caeb326b241334bfb308787974f959	a1591595c04d12e88e3cb427fb667618	96	76	116	0.8275862068965517	0.6551724137931034
510	27caeb326b241334bfb308787974f959	682ee02d38c947defb4cf5e30fba6f96	68	71	102	0.6666666666666666	0.696078431372549
511	27caeb326b241334bfb308787974f959	745fd2a3e78aaceb805e7bc19cf5f126	0	0	0		
512	27caeb326b241334bfb308787974f959	6f6a807d57aae8f651222523dc82dc35	57	51	76	0.75	0.6710526315789473
513	27caeb326b241334bfb308787974f959	fbcda0bcb861e4726ca8871b8965ede4	0	0	0		
514	27caeb326b241334bfb308787974f959	14de632b07100527b0ced12fd4eeffb7	0	0	0		
515	27caeb326b241334bfb308787974f959	24e7fa348c6b922fe075358bdabc0b29	0	0	0		
516	27caeb326b241334bfb308787974f959	821887f9a002be16b5f79729fae59e01	0	0	0		
517	27caeb326b241334bfb308787974f959	d1159a16ddc833d8787756a5b90b9141	0	0	0		
518	27caeb326b241334bfb308787974f959	3d75035d20b173a867d4bf32c8a58f0b	0	0	0		
519	27caeb326b241334bfb308787974f959	3d784b11288b827cbd97d6dbcd6602ec	0	0	0		
560	2877e9e9980619126420db0163ee0779	5a634567f5022bf46e1c990096fceb9f	0	0	0		
561	2877e9e9980619126420db0163ee0779	59c61598abe68e36e2a0f6b24f5344a9	27	21	39	0.6923076923076923	0.5384615384615384
562	2877e9e9980619126420db0163ee0779	ade82b71d52bf8ebd00f724b25c87e95	67	56	88	0.7613636363636364	0.6363636363636364
563	2877e9e9980619126420db0163ee0779	7a1c1f680a11456d505f05fa70712213	69	58	96	0.71875	0.6041666666666666
564	2877e9e9980619126420db0163ee0779	ffc3716da11461d5337f42c2e9590797	28	28	43	0.6511627906976745	0.6511627906976745
565	2877e9e9980619126420db0163ee0779	c4d3f5f09856d59a1ebd1618e137dc57	0	0	0		
566	2877e9e9980619126420db0163ee0779	16d76c912992709c8be29b896b8f9417	71	59	97	0.7319587628865979	0.6082474226804123
567	2877e9e9980619126420db0163ee0779	71646c64f62c2748740c45b469e0d611	54	51	79	0.6835443037974683	0.6455696202531646
568	2877e9e9980619126420db0163ee0779	758bfe4f98e1d0fc26ef37ef7f9688e4	0	0	0		
569	2877e9e9980619126420db0163ee0779	cf76849b2d40cd089fa8fe823846b717	33	31	53	0.6226415094339622	0.5849056603773585
570	2877e9e9980619126420db0163ee0779	2ffe19dc39838eaa55a52d7b2fbd687c	81	65	110	0.7363636363636363	0.5909090909090909
571	2877e9e9980619126420db0163ee0779	a05b7a85a87b3c7789bf03ec6de8a132	0	0	0		
572	2877e9e9980619126420db0163ee0779	6fd2a56d4457a4617bc4931d6c9f3f31	26	30	46	0.5652173913043478	0.6521739130434783
573	2877e9e9980619126420db0163ee0779	ec1701b0740d49558c0e4292fbcf5d28	41	28	55	0.7454545454545455	0.509090909090909
574	2877e9e9980619126420db0163ee0779	0e35575a0624318cc691947fe700df94	0	0	0		
575	2877e9e9980619126420db0163ee0779	355440241677831feb31321e4f47389c	17	26	33	0.5151515151515151	0.7878787878787878
576	2877e9e9980619126420db0163ee0779	fe4fc80aa14544264b2eca38dbe85bd1	61	70	95	0.6421052631578947	0.7368421052631579
577	2877e9e9980619126420db0163ee0779	5254f09164f6bcfba80a12e595ca4724	46	72	86	0.5348837209302325	0.8372093023255814
578	2877e9e9980619126420db0163ee0779	545561642487bf6991898bd62e9c3172	36	34	56	0.6428571428571429	0.6071428571428571
579	2877e9e9980619126420db0163ee0779	fde04f931b1efe670ec01ec59424cd20	22	30	38	0.5789473684210527	0.7894736842105263
580	2877e9e9980619126420db0163ee0779	682ee02d38c947defb4cf5e30fba6f96	70	66	100	0.7	0.66
581	2877e9e9980619126420db0163ee0779	745fd2a3e78aaceb805e7bc19cf5f126	0	0	0		
582	2877e9e9980619126420db0163ee0779	f85a47779c423d73ea3b2aa48c54ff8b	73	79	112	0.6517857142857143	0.7053571428571429
583	2877e9e9980619126420db0163ee0779	093587100e2037b5dec3199d77b35e8b	0	0	0		
584	2877e9e9980619126420db0163ee0779	ce84530bdb8f4a9e7cf97e14d536b8a0	46	60	77	0.5974025974025974	0.7792207792207793
585	2877e9e9980619126420db0163ee0779	24e7fa348c6b922fe075358bdabc0b29	0	0	0		
586	2877e9e9980619126420db0163ee0779	d1159a16ddc833d8787756a5b90b9141	0	0	0		
587	2877e9e9980619126420db0163ee0779	59fa10b4c9f3cd3cf1048a41966fe24e	67	71	107	0.6261682242990654	0.6635514018691588
588	2877e9e9980619126420db0163ee0779	68b4e768ed5b52bf2d2f882ebd051c66	0	0	0		
589	2877e9e9980619126420db0163ee0779	3d784b11288b827cbd97d6dbcd6602ec	0	0	0		
630	32f2054d115f0b36efaa76e3a80a97d6	fb64ca4b8beaf4c4c6e4575fe2f3abd7	77	78	132	0.5833333333333334	0.5909090909090909
631	32f2054d115f0b36efaa76e3a80a97d6	f3d6e924c2736c9e5771b0784e31c2df	0	0	0		
632	32f2054d115f0b36efaa76e3a80a97d6	32c044aa84d75ccd78c3c9f2aeb33bd9	31	36	62	0.5	0.5806451612903226
633	32f2054d115f0b36efaa76e3a80a97d6	efdf75393e50b635b2ea854471a88345	0	0	0		
634	32f2054d115f0b36efaa76e3a80a97d6	7f438c18058290903c46dfe9d71bd68a	68	61	109	0.6238532110091743	0.5596330275229358
635	32f2054d115f0b36efaa76e3a80a97d6	8c7a7249d80b1489594b3a2a87f3f19d	0	0	0		
636	32f2054d115f0b36efaa76e3a80a97d6	1dabb767e07d0aa702ee58d41c15eab1	31	35	46	0.6739130434782609	0.7608695652173914
637	32f2054d115f0b36efaa76e3a80a97d6	3691a0fcae960edcb40de2300f0f4a90	66	65	107	0.616822429906542	0.6074766355140186
638	32f2054d115f0b36efaa76e3a80a97d6	95920e4bf5b6c15ba8dffbf959b38ba5	73	75	113	0.6460176991150443	0.6637168141592921
639	32f2054d115f0b36efaa76e3a80a97d6	722a380c9b59ef42226e8d392824dcb9	40	44	80	0.5	0.55
640	32f2054d115f0b36efaa76e3a80a97d6	418c3464b096a90c269ae5145ddf4d92	52	53	93	0.5591397849462365	0.5698924731182796
641	32f2054d115f0b36efaa76e3a80a97d6	ce131b461fdfb50c5c1276a796638466	11	12	16	0.6875	0.75
642	32f2054d115f0b36efaa76e3a80a97d6	900cd9f9e6b0339101bbc843bc0fec6c	40	51	68	0.5882352941176471	0.75
643	32f2054d115f0b36efaa76e3a80a97d6	ef8b068ab7ac9d387b256404acd24cd5	0	0	0		
644	32f2054d115f0b36efaa76e3a80a97d6	6861bcedc7a5448ec9fb79c65db0ef6f	41	43	59	0.6949152542372882	0.7288135593220338
645	32f2054d115f0b36efaa76e3a80a97d6	95e4a68c9596fa7884f955c14ab1ea84	76	58	109	0.6972477064220184	0.5321100917431193
646	32f2054d115f0b36efaa76e3a80a97d6	4c4a14556a26a6fb83497a85c5bba602	71	72	123	0.5772357723577236	0.5853658536585366
647	32f2054d115f0b36efaa76e3a80a97d6	e49b2cc3f9aacd500b11a35b1c57112d	40	36	57	0.7017543859649122	0.631578947368421
648	32f2054d115f0b36efaa76e3a80a97d6	36fdadf436b164ee29174c8e1fde7271	55	60	86	0.6395348837209303	0.6976744186046512
649	32f2054d115f0b36efaa76e3a80a97d6	349033e700f4f61c4acecbfbfe4225eb	0	0	0		
650	32f2054d115f0b36efaa76e3a80a97d6	64e4b07f8d90902bcab1aa9e6b5d2ecf	60	48	96	0.625	0.5
651	32f2054d115f0b36efaa76e3a80a97d6	83d6b908e0df4b3aa13b684fa74c544c	0	0	0		
652	32f2054d115f0b36efaa76e3a80a97d6	942a84f05f4ab956125f68ec0963481f	35	35	55	0.6363636363636364	0.6363636363636364
653	32f2054d115f0b36efaa76e3a80a97d6	c950aaad2e56c87e9ac7281016d37cb6	0	0	0		
654	32f2054d115f0b36efaa76e3a80a97d6	137eed94de2c9698e4ac04e9ae73df02	43	48	69	0.6231884057971014	0.6956521739130435
655	32f2054d115f0b36efaa76e3a80a97d6	619d3e44dc84b366bd685de3e94b3bec	0	0	0		
656	32f2054d115f0b36efaa76e3a80a97d6	456adb7fd5329bfe1c8dce6b5dafa22c	0	0	0		
657	32f2054d115f0b36efaa76e3a80a97d6	18a823379f2bf4e4be8b419698cde91c	0	0	0		
658	32f2054d115f0b36efaa76e3a80a97d6	f5e2c91dffa679bce11356eb8b60d26c	0	0	0		
659	32f2054d115f0b36efaa76e3a80a97d6	a4d4f9a2e312a7969d818a7175266578	0	0	0		
700	3792cf8c80b4b4bda5e2aaeb403e96af	3a8fc4116033a64429f01a035c6a49a7	54	55	82	0.6585365853658537	0.6707317073170732
701	3792cf8c80b4b4bda5e2aaeb403e96af	13c788c95d108e54fa47954ed5fd5ea3	33	37	54	0.6111111111111112	0.6851851851851852
702	3792cf8c80b4b4bda5e2aaeb403e96af	8d19062a45447f3ce489ffe800f37f5f	25	29	44	0.5681818181818182	0.6590909090909091
703	3792cf8c80b4b4bda5e2aaeb403e96af	255fe2a8be0ed5c06dd99969ab4fea55	36	34	56	0.6428571428571429	0.6071428571428571
704	3792cf8c80b4b4bda5e2aaeb403e96af	94e99d76e87ee926faab66d382b3a955	0	0	0		
705	3792cf8c80b4b4bda5e2aaeb403e96af	52c6125836c465f4ac5232121dacb49d	42	33	59	0.711864406779661	0.559322033898305
706	3792cf8c80b4b4bda5e2aaeb403e96af	ff59dc439c6c323320bc355afe884fcb	63	59	90	0.7	0.6555555555555556
707	3792cf8c80b4b4bda5e2aaeb403e96af	0b703add83e9319d7b3accc14e153436	81	84	121	0.6694214876033058	0.6942148760330579
708	3792cf8c80b4b4bda5e2aaeb403e96af	00dfcb8ff40beed2ee4af80916204a58	62	63	91	0.6813186813186813	0.6923076923076923
709	3792cf8c80b4b4bda5e2aaeb403e96af	3626b893fc73a5cbd67d1ea48a5c7039	87	79	125	0.696	0.632
710	3792cf8c80b4b4bda5e2aaeb403e96af	0b978fcfa7f2ec839c563a755e345ff8	16	13	17	0.9411764705882353	0.7647058823529411
711	3792cf8c80b4b4bda5e2aaeb403e96af	bfef77a3e57907855444410d490e7bfd	28	24	34	0.8235294117647058	0.7058823529411765
712	3792cf8c80b4b4bda5e2aaeb403e96af	1a6703883f8f47bb4daf09c03be3bda2	0	0	0		
713	3792cf8c80b4b4bda5e2aaeb403e96af	f520076c438bdbb3a33e931972c16ad0	25	36	42	0.5952380952380952	0.8571428571428571
714	3792cf8c80b4b4bda5e2aaeb403e96af	47890bf1519246ead13c80cf3c510e13	70	74	108	0.6481481481481481	0.6851851851851852
715	3792cf8c80b4b4bda5e2aaeb403e96af	31598ba01a3fff03ed0a87d7dea11dfe	81	79	119	0.680672268907563	0.6638655462184874
716	3792cf8c80b4b4bda5e2aaeb403e96af	fe8ff2345a8555f1120d0720e2073c7e	0	0	0		
717	3792cf8c80b4b4bda5e2aaeb403e96af	d63f6d3cb837e14523a89546ff649ed7	32	31	54	0.5925925925925926	0.5740740740740741
718	3792cf8c80b4b4bda5e2aaeb403e96af	a1591595c04d12e88e3cb427fb667618	78	73	112	0.6964285714285714	0.6517857142857143
719	3792cf8c80b4b4bda5e2aaeb403e96af	c89d63b476d7be2cfa33eb67cd6c5919	0	0	0		
720	3792cf8c80b4b4bda5e2aaeb403e96af	c5c352c305f614a4fe9c96b6a773c99c	0	0	0		
721	3792cf8c80b4b4bda5e2aaeb403e96af	bd415960db1148fa1c6de4dbc51b067b	31	37	52	0.5961538461538461	0.7115384615384616
722	3792cf8c80b4b4bda5e2aaeb403e96af	6f6a807d57aae8f651222523dc82dc35	48	50	74	0.6486486486486487	0.6756756756756757
723	3792cf8c80b4b4bda5e2aaeb403e96af	fbcda0bcb861e4726ca8871b8965ede4	16	11	24	0.6666666666666666	0.4583333333333333
724	3792cf8c80b4b4bda5e2aaeb403e96af	14de632b07100527b0ced12fd4eeffb7	0	0	0		
725	3792cf8c80b4b4bda5e2aaeb403e96af	1cff56681f0b176adcc1e200db46a5b7	29	38	46	0.6304347826086957	0.8260869565217391
726	3792cf8c80b4b4bda5e2aaeb403e96af	821887f9a002be16b5f79729fae59e01	0	0	0		
727	3792cf8c80b4b4bda5e2aaeb403e96af	3148b2a0373506f3300ec3fe810bed31	13	11	16	0.8125	0.6875
728	3792cf8c80b4b4bda5e2aaeb403e96af	3d75035d20b173a867d4bf32c8a58f0b	0	0	0		
729	3792cf8c80b4b4bda5e2aaeb403e96af	994d4bfb330252711453c9d964af6e95	0	0	0		
770	394fd09c602f2cfe11644107673ae1c1	bce6c859f6e409e45c3665c11e202ca9	65	71	87	0.7471264367816092	0.8160919540229885
771	394fd09c602f2cfe11644107673ae1c1	5a634567f5022bf46e1c990096fceb9f	0	0	0		
772	394fd09c602f2cfe11644107673ae1c1	59c61598abe68e36e2a0f6b24f5344a9	22	22	31	0.7096774193548387	0.7096774193548387
773	394fd09c602f2cfe11644107673ae1c1	ade82b71d52bf8ebd00f724b25c87e95	99	76	105	0.9428571428571428	0.7238095238095238
774	394fd09c602f2cfe11644107673ae1c1	7a1c1f680a11456d505f05fa70712213	81	72	102	0.7941176470588235	0.7058823529411765
775	394fd09c602f2cfe11644107673ae1c1	ffc3716da11461d5337f42c2e9590797	21	26	32	0.65625	0.8125
776	394fd09c602f2cfe11644107673ae1c1	16d76c912992709c8be29b896b8f9417	88	77	102	0.8627450980392157	0.7549019607843137
777	394fd09c602f2cfe11644107673ae1c1	053f6b9f70bbc1116e3af3c8a2ecdbe6	0	0	0		
778	394fd09c602f2cfe11644107673ae1c1	e51630054008b5867f9fe3e04d1dd016	63	67	82	0.7682926829268293	0.8170731707317073
779	394fd09c602f2cfe11644107673ae1c1	71646c64f62c2748740c45b469e0d611	85	72	98	0.8673469387755102	0.7346938775510204
780	394fd09c602f2cfe11644107673ae1c1	758bfe4f98e1d0fc26ef37ef7f9688e4	22	18	23	0.9565217391304348	0.782608695652174
781	394fd09c602f2cfe11644107673ae1c1	cf76849b2d40cd089fa8fe823846b717	0	0	0		
782	394fd09c602f2cfe11644107673ae1c1	2ffe19dc39838eaa55a52d7b2fbd687c	95	78	107	0.8878504672897196	0.7289719626168224
783	394fd09c602f2cfe11644107673ae1c1	f1970daaab6bd4c23edea9c6e4305b12	79	94	100	0.79	0.94
784	394fd09c602f2cfe11644107673ae1c1	3fa713b9a00c76b7b09419786eaf79e0	40	55	59	0.6779661016949152	0.9322033898305084
785	394fd09c602f2cfe11644107673ae1c1	49399a850e5eedd6953e506218ebd4b2	0	0	0		
786	394fd09c602f2cfe11644107673ae1c1	5b0d8dd8f942cf81c88a4ab317b20fc5	3	7	5	0.6	1.4
787	394fd09c602f2cfe11644107673ae1c1	2d4ae904a46dd8141197a4bdbcbcebea	64	69	81	0.7901234567901234	0.8518518518518519
788	394fd09c602f2cfe11644107673ae1c1	661390debadbc4b6d53f7d1883cdd279	26	29	44	0.5909090909090909	0.6590909090909091
789	394fd09c602f2cfe11644107673ae1c1	86f33f0bc083cd2e9c543c4631d5690b	76	94	108	0.7037037037037037	0.8703703703703703
790	394fd09c602f2cfe11644107673ae1c1	682ee02d38c947defb4cf5e30fba6f96	88	73	95	0.9263157894736842	0.7684210526315789
791	394fd09c602f2cfe11644107673ae1c1	745fd2a3e78aaceb805e7bc19cf5f126	3	2	5	0.6	0.4
792	394fd09c602f2cfe11644107673ae1c1	a0a99aa6dcb9947e8501d3c17e89cf01	25	28	42	0.5952380952380952	0.6666666666666666
793	394fd09c602f2cfe11644107673ae1c1	d32d7f7ead681a3c45ac0401b025169b	78	93	98	0.7959183673469388	0.9489795918367347
794	394fd09c602f2cfe11644107673ae1c1	24e7fa348c6b922fe075358bdabc0b29	3	2	5	0.6	0.4
795	394fd09c602f2cfe11644107673ae1c1	d1159a16ddc833d8787756a5b90b9141	0	0	0		
796	394fd09c602f2cfe11644107673ae1c1	df04a338c0749cef4022674be6803411	1	3	4	0.25	0.75
797	394fd09c602f2cfe11644107673ae1c1	f53d9aa67d5fed6677cf8d57a4707485	0	0	0		
798	394fd09c602f2cfe11644107673ae1c1	01e5ad8b6847aa68c70fe1acc54a884d	0	0	0		
799	394fd09c602f2cfe11644107673ae1c1	3d784b11288b827cbd97d6dbcd6602ec	3	2	5	0.6	0.4
840	3a4e6bebf52d096f4006d199ea7e1c16	255fe2a8be0ed5c06dd99969ab4fea55	33	32	46	0.717391304347826	0.6956521739130435
841	3a4e6bebf52d096f4006d199ea7e1c16	94e99d76e87ee926faab66d382b3a955	0	0	0		
842	3a4e6bebf52d096f4006d199ea7e1c16	ad1c818605d80c2d6aeabf60426e94a9	0	0	0		
843	3a4e6bebf52d096f4006d199ea7e1c16	52c6125836c465f4ac5232121dacb49d	63	49	78	0.8076923076923077	0.6282051282051282
844	3a4e6bebf52d096f4006d199ea7e1c16	ff59dc439c6c323320bc355afe884fcb	58	46	78	0.7435897435897436	0.5897435897435898
845	3a4e6bebf52d096f4006d199ea7e1c16	7dfbb5980c066844384ba7424aceae47	63	78	108	0.5833333333333334	0.7222222222222222
846	3a4e6bebf52d096f4006d199ea7e1c16	3626b893fc73a5cbd67d1ea48a5c7039	91	67	111	0.8198198198198198	0.6036036036036037
847	3a4e6bebf52d096f4006d199ea7e1c16	0b978fcfa7f2ec839c563a755e345ff8	43	51	68	0.6323529411764706	0.75
848	3a4e6bebf52d096f4006d199ea7e1c16	bfef77a3e57907855444410d490e7bfd	10	20	21	0.47619047619047616	0.9523809523809523
849	3a4e6bebf52d096f4006d199ea7e1c16	7ad61d685fab533836df6c4605db1ac2	0	0	0		
850	3a4e6bebf52d096f4006d199ea7e1c16	1a6703883f8f47bb4daf09c03be3bda2	0	0	0		
851	3a4e6bebf52d096f4006d199ea7e1c16	ff52c317e26534ae1679da3c917e9fec	59	82	105	0.5619047619047619	0.780952380952381
852	3a4e6bebf52d096f4006d199ea7e1c16	25b9943b95a816346c06eae76c78a593	0	0	0		
853	3a4e6bebf52d096f4006d199ea7e1c16	ef232aca3c330ff4f84215374638d026	19	14	23	0.8260869565217391	0.6086956521739131
854	3a4e6bebf52d096f4006d199ea7e1c16	31598ba01a3fff03ed0a87d7dea11dfe	88	68	116	0.7586206896551724	0.5862068965517241
855	3a4e6bebf52d096f4006d199ea7e1c16	11beb0ae23e6425510297a31fa21881e	61	70	98	0.6224489795918368	0.7142857142857143
856	3a4e6bebf52d096f4006d199ea7e1c16	1177a5cdd245dc40c6c39bac4df89ce3	0	0	0		
857	3a4e6bebf52d096f4006d199ea7e1c16	6ad10958a1d4920dccb1daec39bebd6b	44	52	65	0.676923076923077	0.8
858	3a4e6bebf52d096f4006d199ea7e1c16	83c15c0962941640faab838a8f6f151d	69	96	116	0.5948275862068966	0.8275862068965517
859	3a4e6bebf52d096f4006d199ea7e1c16	a1591595c04d12e88e3cb427fb667618	84	54	102	0.8235294117647058	0.5294117647058824
860	3a4e6bebf52d096f4006d199ea7e1c16	a3bac86ad549b2f128a62399d73d6299	58	60	85	0.6823529411764706	0.7058823529411765
861	3a4e6bebf52d096f4006d199ea7e1c16	41c0674725d4cddab004649e9db5a3ce	37	48	63	0.5873015873015873	0.7619047619047619
862	3a4e6bebf52d096f4006d199ea7e1c16	90ba0d1de241290df2e124a5e02d68ef	62	83	106	0.5849056603773585	0.7830188679245284
863	3a4e6bebf52d096f4006d199ea7e1c16	6f6a807d57aae8f651222523dc82dc35	72	37	83	0.8674698795180723	0.4457831325301205
864	3a4e6bebf52d096f4006d199ea7e1c16	fbcda0bcb861e4726ca8871b8965ede4	55	51	78	0.7051282051282052	0.6538461538461539
865	3a4e6bebf52d096f4006d199ea7e1c16	14de632b07100527b0ced12fd4eeffb7	4	11	11	0.36363636363636365	1.0
866	3a4e6bebf52d096f4006d199ea7e1c16	1f568a2342e4c375873d49a15e2d4448	33	32	46	0.717391304347826	0.6956521739130435
867	3a4e6bebf52d096f4006d199ea7e1c16	821887f9a002be16b5f79729fae59e01	0	0	0		
868	3a4e6bebf52d096f4006d199ea7e1c16	3d75035d20b173a867d4bf32c8a58f0b	14	19	23	0.6086956521739131	0.8260869565217391
869	3a4e6bebf52d096f4006d199ea7e1c16	31f28da997f1ed51f0f688b9d004b269	0	0	0		
910	3b088c7d19b1d7b56f5842e39b29e06d	5a634567f5022bf46e1c990096fceb9f	0	0	0		
911	3b088c7d19b1d7b56f5842e39b29e06d	59c61598abe68e36e2a0f6b24f5344a9	23	27	37	0.6216216216216216	0.7297297297297297
912	3b088c7d19b1d7b56f5842e39b29e06d	ade82b71d52bf8ebd00f724b25c87e95	50	46	67	0.746268656716418	0.6865671641791045
913	3b088c7d19b1d7b56f5842e39b29e06d	7a1c1f680a11456d505f05fa70712213	96	78	105	0.9142857142857143	0.7428571428571429
914	3b088c7d19b1d7b56f5842e39b29e06d	ffc3716da11461d5337f42c2e9590797	29	24	32	0.90625	0.75
915	3b088c7d19b1d7b56f5842e39b29e06d	c4d3f5f09856d59a1ebd1618e137dc57	0	0	0		
916	3b088c7d19b1d7b56f5842e39b29e06d	16d76c912992709c8be29b896b8f9417	87	78	109	0.7981651376146789	0.7155963302752294
917	3b088c7d19b1d7b56f5842e39b29e06d	71646c64f62c2748740c45b469e0d611	77	70	98	0.7857142857142857	0.7142857142857143
918	3b088c7d19b1d7b56f5842e39b29e06d	758bfe4f98e1d0fc26ef37ef7f9688e4	0	0	0		
919	3b088c7d19b1d7b56f5842e39b29e06d	cf76849b2d40cd089fa8fe823846b717	52	49	66	0.7878787878787878	0.7424242424242424
920	3b088c7d19b1d7b56f5842e39b29e06d	2ffe19dc39838eaa55a52d7b2fbd687c	77	72	103	0.7475728155339806	0.6990291262135923
921	3b088c7d19b1d7b56f5842e39b29e06d	a05b7a85a87b3c7789bf03ec6de8a132	0	0	0		
922	3b088c7d19b1d7b56f5842e39b29e06d	6fd2a56d4457a4617bc4931d6c9f3f31	18	20	20	0.9	1.0
923	3b088c7d19b1d7b56f5842e39b29e06d	ec1701b0740d49558c0e4292fbcf5d28	26	40	39	0.6666666666666666	1.0256410256410255
924	3b088c7d19b1d7b56f5842e39b29e06d	0e35575a0624318cc691947fe700df94	0	0	0		
925	3b088c7d19b1d7b56f5842e39b29e06d	355440241677831feb31321e4f47389c	78	81	101	0.7722772277227723	0.801980198019802
926	3b088c7d19b1d7b56f5842e39b29e06d	fe4fc80aa14544264b2eca38dbe85bd1	63	69	93	0.6774193548387096	0.7419354838709677
927	3b088c7d19b1d7b56f5842e39b29e06d	5254f09164f6bcfba80a12e595ca4724	76	72	102	0.7450980392156863	0.7058823529411765
928	3b088c7d19b1d7b56f5842e39b29e06d	545561642487bf6991898bd62e9c3172	35	50	49	0.7142857142857143	1.0204081632653061
929	3b088c7d19b1d7b56f5842e39b29e06d	fde04f931b1efe670ec01ec59424cd20	0	0	0		
930	3b088c7d19b1d7b56f5842e39b29e06d	682ee02d38c947defb4cf5e30fba6f96	69	66	88	0.7840909090909091	0.75
931	3b088c7d19b1d7b56f5842e39b29e06d	745fd2a3e78aaceb805e7bc19cf5f126	0	0	0		
932	3b088c7d19b1d7b56f5842e39b29e06d	f85a47779c423d73ea3b2aa48c54ff8b	63	68	86	0.7325581395348837	0.7906976744186046
933	3b088c7d19b1d7b56f5842e39b29e06d	093587100e2037b5dec3199d77b35e8b	0	0	0		
934	3b088c7d19b1d7b56f5842e39b29e06d	ce84530bdb8f4a9e7cf97e14d536b8a0	79	85	112	0.7053571428571429	0.7589285714285714
935	3b088c7d19b1d7b56f5842e39b29e06d	24e7fa348c6b922fe075358bdabc0b29	0	0	0		
936	3b088c7d19b1d7b56f5842e39b29e06d	d1159a16ddc833d8787756a5b90b9141	0	0	0		
937	3b088c7d19b1d7b56f5842e39b29e06d	59fa10b4c9f3cd3cf1048a41966fe24e	72	75	103	0.6990291262135923	0.7281553398058253
938	3b088c7d19b1d7b56f5842e39b29e06d	68b4e768ed5b52bf2d2f882ebd051c66	0	0	0		
939	3b088c7d19b1d7b56f5842e39b29e06d	3d784b11288b827cbd97d6dbcd6602ec	0	0	0		
980	3ce947db2df86b08a40b7526e2faaccb	fb64ca4b8beaf4c4c6e4575fe2f3abd7	104	117	147	0.7074829931972789	0.7959183673469388
981	3ce947db2df86b08a40b7526e2faaccb	255fe2a8be0ed5c06dd99969ab4fea55	6	12	14	0.42857142857142855	0.8571428571428571
982	3ce947db2df86b08a40b7526e2faaccb	f3d6e924c2736c9e5771b0784e31c2df	0	0	0		
983	3ce947db2df86b08a40b7526e2faaccb	94e99d76e87ee926faab66d382b3a955	0	0	0		
984	3ce947db2df86b08a40b7526e2faaccb	32c044aa84d75ccd78c3c9f2aeb33bd9	41	30	52	0.7884615384615384	0.5769230769230769
985	3ce947db2df86b08a40b7526e2faaccb	52c6125836c465f4ac5232121dacb49d	40	37	55	0.7272727272727273	0.6727272727272727
986	3ce947db2df86b08a40b7526e2faaccb	ff59dc439c6c323320bc355afe884fcb	0	0	0		
987	3ce947db2df86b08a40b7526e2faaccb	7f438c18058290903c46dfe9d71bd68a	77	98	114	0.6754385964912281	0.8596491228070176
988	3ce947db2df86b08a40b7526e2faaccb	8c7a7249d80b1489594b3a2a87f3f19d	0	0	0		
989	3ce947db2df86b08a40b7526e2faaccb	3626b893fc73a5cbd67d1ea48a5c7039	113	96	133	0.849624060150376	0.7218045112781954
990	3ce947db2df86b08a40b7526e2faaccb	1dabb767e07d0aa702ee58d41c15eab1	73	79	102	0.7156862745098039	0.7745098039215687
991	3ce947db2df86b08a40b7526e2faaccb	0b978fcfa7f2ec839c563a755e345ff8	29	21	37	0.7837837837837838	0.5675675675675675
992	3ce947db2df86b08a40b7526e2faaccb	95920e4bf5b6c15ba8dffbf959b38ba5	80	97	112	0.7142857142857143	0.8660714285714286
993	3ce947db2df86b08a40b7526e2faaccb	bfef77a3e57907855444410d490e7bfd	15	9	14	1.0714285714285714	0.6428571428571429
994	3ce947db2df86b08a40b7526e2faaccb	722a380c9b59ef42226e8d392824dcb9	67	75	88	0.7613636363636364	0.8522727272727273
995	3ce947db2df86b08a40b7526e2faaccb	1a6703883f8f47bb4daf09c03be3bda2	112	102	141	0.7943262411347518	0.723404255319149
996	3ce947db2df86b08a40b7526e2faaccb	ef8b068ab7ac9d387b256404acd24cd5	51	57	65	0.7846153846153846	0.8769230769230769
997	3ce947db2df86b08a40b7526e2faaccb	31598ba01a3fff03ed0a87d7dea11dfe	108	99	134	0.8059701492537313	0.7388059701492538
998	3ce947db2df86b08a40b7526e2faaccb	a1591595c04d12e88e3cb427fb667618	113	100	138	0.8188405797101449	0.7246376811594203
999	3ce947db2df86b08a40b7526e2faaccb	e49b2cc3f9aacd500b11a35b1c57112d	37	30	52	0.7115384615384616	0.5769230769230769
